Store,Holidays,Temperature,CPI,Unemployment,Week,Month_Name,Season
33,0,65.99,130.8261935,7.603,11,March,Winter
33,0,60.82,130.8966452,7.603,12,March,Winter
33,0,71.34,130.9670968,7.603,13,March,Winter
33,0,70.75,131.0375484,7.396,14,April,Spring
33,0,73.17,131.108,7.396,15,April,Spring
33,0,72.94,131.1173333,7.396,16,April,Spring
33,0,83.07,131.1266667,7.396,17,April,Spring
33,0,82.43,131.136,7.396,18,May,Spring
33,0,81.02,131.1453333,7.396,19,May,Spring
33,0,89.81,131.0983226,7.396,20,May,Spring
33,0,88.89,131.0287742,7.396,21,May,Spring
33,0,83.57,130.9592258,7.396,22,June,Spring
33,0,90.94,130.8896774,7.396,23,June,Spring
33,0,92.44,130.8295333,7.396,24,June,Spring
33,0,95.75,130.7929,7.396,25,June,Spring
33,0,98.15,130.7562667,7.396,26,June,Spring
33,0,93.21,130.7196333,7.147,27,July,Summer
33,0,97.6,130.683,7.147,28,July,Summer
33,0,91.49,130.7012903,7.147,29,July,Summer
33,0,93.95,130.7195806,7.147,30,July,Summer
33,0,92.13,130.737871,7.147,31,August,Summer
33,0,100.07,130.7561613,7.147,32,August,Summer
33,0,96.79,130.7909677,7.147,33,August,Summer
33,0,89.62,130.8381613,7.147,34,August,Summer
33,0,94.55,130.8853548,7.147,35,August,Summer
33,1,92.02,130.9325484,7.147,36,September,Summer
33,0,83.4,130.9776667,7.147,37,September,Summer
33,0,86.53,131.0103333,7.147,38,September,Summer
33,0,86.42,131.043,7.147,39,September,Summer
33,0,85.18,131.0756667,6.895,40,October,Fall
33,0,79.64,131.1083333,6.895,41,October,Fall
33,0,75.55,131.1499677,6.895,42,October,Fall
33,0,73.7,131.1930968,6.895,43,October,Fall
34,0,35.44,126.4420645,9.521,5,February,Winter
34,1,36.13,126.4962581,9.521,6,February,Winter
34,0,38.36,126.5262857,9.521,7,February,Winter
34,0,37.28,126.5522857,9.521,8,February,Winter
34,0,42.65,126.5782857,9.521,9,March,Winter
34,0,42.26,126.6042857,9.521,10,March,Winter
34,0,45.86,126.6066452,9.521,11,March,Winter
34,0,42.91,126.6050645,9.521,12,March,Winter
34,0,50.07,126.6034839,9.593,13,April,Spring
34,0,51.26,126.6019032,9.593,14,April,Spring
34,0,59.18,126.5621,9.593,15,April,Spring
34,0,55.04,126.4713333,9.593,16,April,Spring
34,0,56.58,126.3805667,9.593,17,April,Spring
34,0,57.39,126.2898,9.593,18,May,Spring
34,0,60.74,126.2085484,9.593,19,May,Spring
34,0,63.99,126.1843871,9.593,20,May,Spring
34,0,68.68,126.1602258,9.593,21,May,Spring
34,0,72.17,126.1360645,9.593,22,June,Spring
34,0,80.84,126.1119032,9.593,23,June,Spring
34,0,73.48,126.114,9.593,24,June,Spring
34,0,78.47,126.1266,9.593,25,June,Spring
34,0,73.66,126.1392,9.816,26,July,Summer
34,0,75.0,126.1518,9.816,27,July,Summer
34,0,78.53,126.1498065,9.816,28,July,Summer
34,0,79.58,126.1283548,9.816,29,July,Summer
34,0,72.26,126.1069032,9.816,30,July,Summer
34,0,73.8,126.0854516,9.816,31,August,Summer
34,0,76.72,126.064,9.816,32,August,Summer
34,0,76.45,126.0766452,9.816,33,August,Summer
34,0,72.87,126.0892903,9.816,34,August,Summer
34,0,72.59,126.1019355,9.816,35,September,Summer
34,1,72.61,126.1145806,9.816,36,September,Summer
34,0,70.71,126.1454667,9.816,37,September,Summer
34,0,69.78,126.1900333,9.816,38,September,Summer
34,0,70.13,126.2346,10.21,39,October,Fall
34,0,65.21,126.2791667,10.21,40,October,Fall
34,0,59.57,126.3266774,10.21,41,October,Fall
34,0,58.11,126.3815484,10.21,42,October,Fall
34,0,50.78,126.4364194,10.21,43,October,Fall
34,0,52.43,126.4912903,10.21,44,November,Fall
34,0,47.2,126.5461613,10.21,45,November,Fall
34,0,40.93,126.6072,10.21,46,November,Fall
34,1,41.13,126.6692667,10.21,47,November,Fall
34,0,34.7,126.7313333,10.21,48,December,Fall
34,0,41.93,126.7934,10.21,49,December,Fall
34,0,42.64,126.8794839,10.21,50,December,Fall
34,0,42.74,126.9835806,10.21,51,December,Fall
34,1,34.11,127.0876774,10.21,52,December,Fall
34,0,24.5,127.1917742,10.398,1,January,Winter
34,0,30.75,127.3009355,10.398,2,January,Winter
34,0,39.57,127.4404839,10.398,3,January,Winter
34,0,34.68,127.5800323,10.398,4,January,Winter
34,0,23.82,127.7195806,10.398,5,February,Winter
34,1,28.66,127.859129,10.398,6,February,Winter
34,0,45.12,127.99525,10.398,7,February,Winter
34,0,44.57,128.13,10.398,8,February,Winter
34,0,46.21,128.26475,10.398,9,March,Winter
34,0,45.87,128.3995,10.398,10,March,Winter
34,0,55.58,128.5121935,10.398,11,March,Winter
34,0,53.11,128.6160645,10.398,12,March,Winter
34,0,55.46,128.7199355,10.581,13,April,Spring
34,0,58.59,128.8238065,10.581,14,April,Spring
34,0,53.3,128.9107333,10.581,15,April,Spring
34,0,63.83,128.9553,10.581,16,April,Spring
34,0,57.73,128.9998667,10.581,17,April,Spring
34,0,54.4,129.0444333,10.581,18,May,Spring
34,0,63.05,129.089,10.581,19,May,Spring
34,0,61.47,129.0756774,10.581,20,May,Spring
34,0,65.99,129.0623548,10.581,21,May,Spring
34,0,74.64,129.0490323,10.581,22,June,Spring
34,0,74.57,129.0357097,10.581,23,June,Spring
34,0,76.58,129.0432,10.581,24,June,Spring
34,0,77.16,129.0663,10.581,25,June,Spring
34,0,81.96,129.0894,10.641,26,July,Summer
34,0,80.84,129.1125,10.641,27,July,Summer
34,0,78.09,129.1338387,10.641,28,July,Summer
34,0,80.75,129.1507742,10.641,29,July,Summer
34,0,78.04,129.1677097,10.641,30,July,Summer
34,0,76.71,129.1846452,10.641,31,August,Summer
34,0,80.23,129.2015806,10.641,32,August,Summer
34,0,77.08,129.2405806,10.641,33,August,Summer
34,0,77.27,129.2832581,10.641,34,August,Summer
34,0,78.24,129.3259355,10.641,35,September,Summer
34,1,70.05,129.3686129,10.641,36,September,Summer
34,0,64.94,129.4306,10.641,37,September,Summer
34,0,66.23,129.5183333,10.641,38,September,Summer
34,0,69.44,129.6060667,10.641,39,September,Summer
34,0,60.42,129.6938,10.148,40,October,Fall
34,0,54.72,129.7706452,10.148,41,October,Fall
34,0,58.93,129.7821613,10.148,42,October,Fall
34,0,54.56,129.7936774,10.148,43,October,Fall
34,0,48.04,129.8051935,10.148,44,November,Fall
34,0,41.04,129.8167097,10.148,45,November,Fall
34,0,46.0,129.8268333,10.148,46,November,Fall
34,1,45.99,129.8364,10.148,47,November,Fall
34,0,39.75,129.8459667,10.148,48,December,Fall
34,0,24.69,129.8555333,10.148,49,December,Fall
34,0,32.31,129.8980645,10.148,50,December,Fall
34,0,32.45,129.9845484,10.148,51,December,Fall
34,1,28.84,130.0710323,10.148,52,December,Fall
34,0,36.39,130.1575161,9.653,1,January,Winter
34,0,33.99,130.244,9.653,2,January,Winter
34,0,39.28,130.2792258,9.653,3,January,Winter
34,0,39.81,130.3144516,9.653,4,January,Winter
34,0,38.64,130.3496774,9.653,5,February,Winter
34,1,36.7,130.3849032,9.653,6,February,Winter
34,0,37.25,130.4546207,9.653,7,February,Winter
34,0,39.89,130.5502069,9.653,8,February,Winter
34,0,42.74,130.6457931,9.653,9,March,Winter
34,0,42.7,130.7413793,9.653,10,March,Winter
34,0,48.09,130.8261935,9.653,11,March,Winter
34,0,47.93,130.8966452,9.653,12,March,Winter
34,0,59.29,130.9670968,9.653,13,March,Winter
34,0,54.42,131.0375484,9.575,14,April,Spring
34,0,59.12,131.108,9.575,15,April,Spring
34,0,55.34,131.1173333,9.575,16,April,Spring
34,0,66.49,131.1266667,9.575,17,April,Spring
34,0,65.04,131.136,9.575,18,May,Spring
34,0,61.92,131.1453333,9.575,19,May,Spring
34,0,64.97,131.0983226,9.575,20,May,Spring
34,0,72.42,131.0287742,9.575,21,May,Spring
34,0,70.41,130.9592258,9.575,22,June,Spring
34,0,75.35,130.8896774,9.575,23,June,Spring
34,0,76.48,130.8295333,9.575,24,June,Spring
34,0,78.85,130.7929,9.575,25,June,Spring
34,0,81.91,130.7562667,9.575,26,June,Spring
34,0,77.95,130.7196333,9.285,27,July,Summer
34,0,74.02,130.683,9.285,28,July,Summer
34,0,77.7,130.7012903,9.285,29,July,Summer
34,0,77.3,130.7195806,9.285,30,July,Summer
34,0,78.93,130.737871,9.285,31,August,Summer
34,0,78.26,130.7561613,9.285,32,August,Summer
34,0,77.78,130.7909677,9.285,33,August,Summer
34,0,72.44,130.8381613,9.285,34,August,Summer
34,0,75.89,130.8853548,9.285,35,August,Summer
34,1,78.26,130.9325484,9.285,36,September,Summer
34,0,64.28,130.9776667,9.285,37,September,Summer
34,0,66.08,131.0103333,9.285,38,September,Summer
34,0,67.06,131.043,9.285,39,September,Summer
34,0,65.41,131.0756667,8.839,40,October,Fall
34,0,59.94,131.1083333,8.839,41,October,Fall
34,0,58.47,131.1499677,8.839,42,October,Fall
34,0,57.95,131.1930968,8.839,43,October,Fall
35,0,27.19,135.3524608,9.262,5,February,Winter
35,1,29.81,135.4113076,9.262,6,February,Winter
35,0,32.44,135.4657781,9.262,7,February,Winter
35,0,36.0,135.5195191,9.262,8,February,Winter
35,0,38.07,135.5732602,9.262,9,March,Winter
35,0,45.98,135.6270013,9.262,10,March,Winter
35,0,49.04,135.6682247,9.262,11,March,Winter
35,0,52.34,135.7073618,9.262,12,March,Winter
35,0,46.9,135.7464988,9.051,13,April,Spring
35,0,62.62,135.7856359,9.051,14,April,Spring
35,0,54.95,135.82725,9.051,15,April,Spring
35,0,53.91,135.8721667,9.051,16,April,Spring
35,0,53.55,135.9170833,9.051,17,April,Spring
35,0,69.02,135.962,9.051,18,May,Spring
35,0,53.82,136.010394,9.051,19,May,Spring
35,0,63.31,136.0796521,9.051,20,May,Spring
35,0,67.88,136.1489101,9.051,21,May,Spring
35,0,74.29,136.2181682,9.051,22,June,Spring
35,0,68.9,136.2874263,9.051,23,June,Spring
35,0,70.0,136.3243393,9.051,24,June,Spring
35,0,78.02,136.3483143,9.051,25,June,Spring
35,0,76.25,136.3722893,8.861,26,July,Summer
35,0,82.69,136.3962643,8.861,27,July,Summer
35,0,78.26,136.4179827,8.861,28,July,Summer
35,0,81.56,136.4366924,8.861,29,July,Summer
35,0,79.78,136.4554021,8.861,30,July,Summer
35,0,77.45,136.4741118,8.861,31,August,Summer
35,0,77.36,136.4928214,8.861,32,August,Summer
35,0,75.16,136.5249182,8.861,33,August,Summer
35,0,70.31,136.557015,8.861,34,August,Summer
35,0,78.52,136.5891118,8.861,35,September,Summer
35,1,70.38,136.6212085,8.861,36,September,Summer
35,0,64.5,136.6338071,8.861,37,September,Summer
35,0,67.08,136.6317821,8.861,38,September,Summer
35,0,70.19,136.6297571,8.763,39,October,Fall
35,0,57.78,136.6277321,8.763,40,October,Fall
35,0,58.38,136.6401935,8.763,41,October,Fall
35,0,52.82,136.688871,8.763,42,October,Fall
35,0,61.02,136.7375484,8.763,43,October,Fall
35,0,45.91,136.7862258,8.763,44,November,Fall
35,0,45.9,136.8349032,8.763,45,November,Fall
35,0,50.81,136.7715714,8.763,46,November,Fall
35,1,46.67,136.6895714,8.763,47,November,Fall
35,0,41.81,136.6075714,8.763,48,December,Fall
35,0,30.83,136.5255714,8.763,49,December,Fall
35,0,31.62,136.5292811,8.763,50,December,Fall
35,0,31.34,136.597273,8.763,51,December,Fall
35,1,29.59,136.665265,8.763,52,December,Fall
35,0,34.42,136.7332569,8.549,1,January,Winter
35,0,25.7,136.803477,8.549,2,January,Winter
35,0,30.13,136.8870657,8.549,3,January,Winter
35,0,23.64,136.9706544,8.549,4,January,Winter
35,0,28.7,137.0542431,8.549,5,February,Winter
35,1,30.45,137.1378318,8.549,6,February,Winter
35,0,39.32,137.2511849,8.549,7,February,Winter
35,0,33.05,137.3764439,8.549,8,February,Winter
35,0,36.99,137.5017028,8.549,9,March,Winter
35,0,43.64,137.6269617,8.549,10,March,Winter
35,0,46.65,137.7398929,8.549,11,March,Winter
35,0,40.11,137.8478929,8.549,12,March,Winter
35,0,37.27,137.9558929,8.512,13,April,Spring
35,0,46.87,138.0638929,8.512,14,April,Spring
35,0,52.24,138.1646952,8.512,15,April,Spring
35,0,50.02,138.2475036,8.512,16,April,Spring
35,0,61.71,138.3303119,8.512,17,April,Spring
35,0,56.48,138.4131202,8.512,18,May,Spring
35,0,60.07,138.4959286,8.512,19,May,Spring
35,0,60.22,138.587106,8.512,20,May,Spring
35,0,66.43,138.6782834,8.512,21,May,Spring
35,0,74.17,138.7694608,8.512,22,June,Spring
35,0,73.26,138.8606382,8.512,23,June,Spring
35,0,67.03,139.0028333,8.512,24,June,Spring
35,0,72.02,139.1832917,8.512,25,June,Spring
35,0,73.76,139.36375,8.684,26,July,Summer
35,0,76.87,139.5442083,8.684,27,July,Summer
35,0,77.83,139.7006325,8.684,28,July,Summer
35,0,82.28,139.7969712,8.684,29,July,Summer
35,0,79.41,139.8933099,8.684,30,July,Summer
35,0,78.14,139.9896486,8.684,31,August,Summer
35,0,76.67,140.0859873,8.684,32,August,Summer
35,0,72.97,140.1289205,8.684,33,August,Summer
35,0,72.88,140.1629528,8.684,34,August,Summer
35,0,71.44,140.196985,8.684,35,September,Summer
35,1,70.93,140.2310173,8.684,36,September,Summer
35,0,69.65,140.2735,8.684,37,September,Summer
35,0,63.61,140.32725,8.684,38,September,Summer
35,0,70.92,140.381,8.684,39,September,Summer
35,0,56.91,140.43475,8.745,40,October,Fall
35,0,64.78,140.4784194,8.745,41,October,Fall
35,0,59.62,140.4616048,8.745,42,October,Fall
35,0,51.81,140.4447903,8.745,43,October,Fall
35,0,44.46,140.4279758,8.745,44,November,Fall
35,0,49.69,140.4111613,8.745,45,November,Fall
35,0,51.42,140.4127857,8.745,46,November,Fall
35,1,47.88,140.4217857,8.745,47,November,Fall
35,0,50.55,140.4307857,8.745,48,December,Fall
35,0,46.28,140.4397857,8.745,49,December,Fall
35,0,40.68,140.4700795,8.745,50,December,Fall
35,0,41.59,140.528765,8.745,51,December,Fall
35,1,37.85,140.5874505,8.745,52,December,Fall
35,0,35.8,140.6461359,8.744,1,January,Winter
35,0,41.3,140.7048214,8.744,2,January,Winter
35,0,30.35,140.8086118,8.744,3,January,Winter
35,0,36.96,140.9124021,8.744,4,January,Winter
35,0,42.52,141.0161924,8.744,5,February,Winter
35,1,37.86,141.1199827,8.744,6,February,Winter
35,0,37.24,141.2140357,8.744,7,February,Winter
35,0,41.74,141.3007857,8.744,8,February,Winter
35,0,40.07,141.3875357,8.744,9,March,Winter
35,0,44.32,141.4742857,8.744,10,March,Winter
35,0,49.6,141.55478,8.744,11,March,Winter
35,0,57.3,141.6269332,8.744,12,March,Winter
35,0,49.4,141.6990864,8.744,13,March,Winter
35,0,48.73,141.7712396,8.876,14,April,Spring
35,0,52.22,141.8433929,8.876,15,April,Spring
35,0,62.62,141.9015262,8.876,16,April,Spring
35,0,52.33,141.9596595,8.876,17,April,Spring
35,0,53.68,142.0177929,8.876,18,May,Spring
35,0,58.97,142.0759262,8.876,19,May,Spring
35,0,65.15,142.0970115,8.876,20,May,Spring
35,0,64.77,142.1032776,8.876,21,May,Spring
35,0,73.4,142.1095438,8.876,22,June,Spring
35,0,64.05,142.1158099,8.876,23,June,Spring
35,0,69.52,142.1292548,8.876,24,June,Spring
35,0,73.23,142.1606464,8.876,25,June,Spring
35,0,73.94,142.1920381,8.876,26,June,Spring
35,0,82.08,142.2234298,8.839,27,July,Summer
35,0,78.95,142.2548214,8.839,28,July,Summer
35,0,78.64,142.2337569,8.839,29,July,Summer
35,0,76.01,142.2126924,8.839,30,July,Summer
35,0,75.22,142.1916279,8.839,31,August,Summer
35,0,78.44,142.1705634,8.839,32,August,Summer
35,0,76.51,142.2157385,8.839,33,August,Summer
35,0,72.93,142.3105933,8.839,34,August,Summer
35,0,75.0,142.4054482,8.839,35,August,Summer
35,1,76.0,142.500303,8.839,36,September,Summer
35,0,68.72,142.5938833,8.839,37,September,Summer
35,0,66.1,142.6798167,8.839,38,September,Summer
35,0,64.92,142.76575,8.839,39,September,Summer
35,0,64.5,142.8516833,8.665,40,October,Fall
35,0,55.4,142.9376167,8.665,41,October,Fall
35,0,56.53,142.8633629,8.665,42,October,Fall
35,0,58.99,142.7624113,8.665,43,October,Fall
36,0,45.97,209.8529663,8.554,5,February,Winter
36,1,46.11,209.9970208,8.554,6,February,Winter
36,0,45.66,210.0451024,8.554,7,February,Winter
36,0,50.87,210.0771885,8.554,8,February,Winter
36,0,51.33,210.1092746,8.554,9,March,Winter
36,0,61.96,210.1413607,8.554,10,March,Winter
36,0,59.56,209.9803208,8.554,11,March,Winter
36,0,55.76,209.7870932,8.554,12,March,Winter
36,0,63.43,209.5938656,8.464,13,April,Spring
36,0,68.54,209.400638,8.464,14,April,Spring
36,0,66.74,209.2691428,8.464,15,April,Spring
36,0,68.03,209.2199574,8.464,16,April,Spring
36,0,70.9,209.170772,8.464,17,April,Spring
36,0,75.56,209.1215867,8.464,18,May,Spring
36,0,77.53,209.118536,8.464,19,May,Spring
36,0,77.34,209.3922937,8.464,20,May,Spring
36,0,80.87,209.6660514,8.464,21,May,Spring
36,0,79.93,209.9398091,8.464,22,June,Spring
36,0,82.3,210.2135668,8.464,23,June,Spring
36,0,84.37,210.2108417,8.464,24,June,Spring
36,0,84.14,210.0975233,8.464,25,June,Spring
36,0,81.85,209.984205,8.36,26,July,Summer
36,0,81.74,209.8708867,8.36,27,July,Summer
36,0,84.43,209.8630532,8.36,28,July,Summer
36,0,82.6,209.9958663,8.36,29,July,Summer
36,0,81.88,210.1286794,8.36,30,July,Summer
36,0,85.49,210.2614925,8.36,31,August,Summer
36,0,86.06,210.3943056,8.36,32,August,Summer
36,0,85.54,210.3617581,8.36,33,August,Summer
36,0,84.62,210.3292106,8.36,34,August,Summer
36,0,82.29,210.2966631,8.36,35,September,Summer
36,1,80.58,210.2641156,8.36,36,September,Summer
36,0,82.1,210.2924504,8.36,37,September,Summer
36,0,79.17,210.3664469,8.36,38,September,Summer
36,0,74.66,210.4404433,8.476,39,October,Fall
36,0,66.34,210.5144398,8.476,40,October,Fall
36,0,71.57,210.5805944,8.476,41,October,Fall
36,0,72.24,210.6271444,8.476,42,October,Fall
36,0,76.22,210.6736944,8.476,43,October,Fall
36,0,62.72,210.7202444,8.476,44,November,Fall
36,0,61.97,210.7667944,8.476,45,November,Fall
36,0,56.73,210.65429,8.476,46,November,Fall
36,1,67.73,210.5152765,8.476,47,November,Fall
36,0,54.44,210.376263,8.476,48,December,Fall
36,0,51.83,210.2372494,8.476,49,December,Fall
36,0,56.73,210.1787224,8.476,50,December,Fall
36,0,59.1,210.1805602,8.476,51,December,Fall
36,1,52.88,210.182398,8.476,52,December,Fall
36,0,54.11,210.1842358,8.395,1,January,Winter
36,0,42.87,210.2379731,8.395,2,January,Winter
36,0,51.18,210.6031072,8.395,3,January,Winter
36,0,48.74,210.9682412,8.395,4,January,Winter
36,0,46.68,211.3333753,8.395,5,February,Winter
36,1,41.16,211.6985093,8.395,6,February,Winter
36,0,57.48,212.0063522,8.395,7,February,Winter
36,0,67.73,212.2912786,8.395,8,February,Winter
36,0,64.55,212.576205,8.395,9,March,Winter
36,0,59.15,212.8611313,8.395,10,March,Winter
36,0,64.9,213.1096787,8.395,11,March,Winter
36,0,71.07,213.3436744,8.395,12,March,Winter
36,0,67.31,213.5776701,8.3,13,April,Spring
36,0,69.39,213.8116658,8.3,14,April,Spring
36,0,73.25,214.026217,8.3,15,April,Spring
36,0,74.57,214.1921572,8.3,16,April,Spring
36,0,76.1,214.3580974,8.3,17,April,Spring
36,0,69.56,214.5240376,8.3,18,May,Spring
36,0,76.73,214.6899778,8.3,19,May,Spring
36,0,73.02,214.465412,8.3,20,May,Spring
36,0,81.28,214.2408462,8.3,21,May,Spring
36,0,82.96,214.0162805,8.3,22,June,Spring
36,0,82.41,213.7917147,8.3,23,June,Spring
36,0,84.43,213.7481256,8.3,24,June,Spring
36,0,83.95,213.8402689,8.3,25,June,Spring
36,0,85.33,213.9324122,8.177,26,July,Summer
36,0,84.71,214.0245556,8.177,27,July,Summer
36,0,85.63,214.1083654,8.177,28,July,Summer
36,0,83.31,214.1713416,8.177,29,July,Summer
36,0,84.99,214.2343177,8.177,30,July,Summer
36,0,86.71,214.2972939,8.177,31,August,Summer
36,0,87.64,214.3602701,8.177,32,August,Summer
36,0,87.24,214.4239935,8.177,33,August,Summer
36,0,86.02,214.4878416,8.177,34,August,Summer
36,0,87.5,214.5516896,8.177,35,September,Summer
36,1,77.94,214.6155376,8.177,36,September,Summer
36,0,82.06,214.7934111,8.177,37,September,Summer
36,0,78.35,215.1233185,8.177,38,September,Summer
36,0,81.52,215.4532259,8.177,39,September,Summer
36,0,71.2,215.7831333,7.716,40,October,Fall
36,0,74.16,216.0885258,7.716,41,October,Fall
36,0,67.89,216.2468287,7.716,42,October,Fall
36,0,71.31,216.4051315,7.716,43,October,Fall
36,0,58.97,216.5634344,7.716,44,November,Fall
36,0,63.5,216.7217373,7.716,45,November,Fall
36,0,66.28,216.9395861,7.716,46,November,Fall
36,1,66.41,217.1812533,7.716,47,November,Fall
36,0,53.57,217.4229206,7.716,48,December,Fall
36,0,50.64,217.6645878,7.716,49,December,Fall
36,0,58.31,217.8781339,7.716,50,December,Fall
36,0,55.41,218.0541851,7.716,51,December,Fall
36,1,48.26,218.2302364,7.716,52,December,Fall
36,0,57.18,218.4062876,7.244,1,January,Winter
36,0,56.28,218.5823389,7.244,2,January,Winter
36,0,58.9,218.6755292,7.244,3,January,Winter
36,0,62.73,218.7687195,7.244,4,January,Winter
36,0,61.33,218.8619099,7.244,5,February,Winter
36,1,54.49,218.9551002,7.244,6,February,Winter
36,0,54.38,219.1148297,7.244,7,February,Winter
36,0,62.21,219.3244636,7.244,8,February,Winter
36,0,64.54,219.5340975,7.244,9,March,Winter
36,0,63.19,219.7437314,7.244,10,March,Winter
36,0,67.48,219.8956335,7.244,11,March,Winter
36,0,69.18,219.9705599,7.244,12,March,Winter
36,0,70.48,220.0454862,7.244,13,March,Winter
36,0,73.95,220.1204125,6.989,14,April,Spring
36,0,72.54,220.1953389,6.989,15,April,Spring
36,0,70.87,220.2483937,6.989,16,April,Spring
36,0,70.06,220.3014485,6.989,17,April,Spring
36,0,77.17,220.3545033,6.989,18,May,Spring
36,0,76.55,220.4075581,6.989,19,May,Spring
36,0,73.7,220.4252149,6.989,20,May,Spring
36,0,78.94,220.4287124,6.989,21,May,Spring
36,0,80.74,220.4322099,6.989,22,June,Spring
36,0,81.5,220.4357073,6.989,23,June,Spring
36,0,82.15,220.4494148,6.989,24,June,Spring
36,0,80.4,220.4886472,6.989,25,June,Spring
36,0,86.68,220.5278796,6.989,26,June,Spring
36,0,81.52,220.567112,6.623,27,July,Summer
36,0,78.15,220.6063444,6.623,28,July,Summer
36,0,81.76,220.6148749,6.623,29,July,Summer
36,0,84.0,220.6234054,6.623,30,July,Summer
36,0,85.56,220.6319358,6.623,31,August,Summer
36,0,84.41,220.6404663,6.623,32,August,Summer
36,0,85.89,220.7199609,6.623,33,August,Summer
36,0,81.26,220.8526787,6.623,34,August,Summer
36,0,84.79,220.9853964,6.623,35,August,Summer
36,1,84.19,221.1181142,6.623,36,September,Summer
36,0,78.16,221.2601207,6.623,37,September,Summer
36,0,75.98,221.4578604,6.623,38,September,Summer
36,0,79.49,221.6556,6.623,39,September,Summer
36,0,73.57,221.8533396,6.228,40,October,Fall
36,0,71.28,222.0510793,6.228,41,October,Fall
36,0,74.06,222.0951719,6.228,42,October,Fall
36,0,74.39,222.1136566,6.228,43,October,Fall
37,0,45.97,209.8529663,8.554,5,February,Winter
37,1,46.11,209.9970208,8.554,6,February,Winter
37,0,45.66,210.0451024,8.554,7,February,Winter
37,0,50.87,210.0771885,8.554,8,February,Winter
37,0,51.33,210.1092746,8.554,9,March,Winter
37,0,61.96,210.1413607,8.554,10,March,Winter
37,0,59.56,209.9803208,8.554,11,March,Winter
37,0,55.76,209.7870932,8.554,12,March,Winter
37,0,63.43,209.5938656,8.464,13,April,Spring
37,0,68.54,209.400638,8.464,14,April,Spring
37,0,66.74,209.2691428,8.464,15,April,Spring
37,0,68.03,209.2199574,8.464,16,April,Spring
37,0,70.9,209.170772,8.464,17,April,Spring
37,0,75.56,209.1215867,8.464,18,May,Spring
37,0,77.53,209.118536,8.464,19,May,Spring
37,0,77.34,209.3922937,8.464,20,May,Spring
37,0,80.87,209.6660514,8.464,21,May,Spring
37,0,79.93,209.9398091,8.464,22,June,Spring
37,0,82.3,210.2135668,8.464,23,June,Spring
37,0,84.37,210.2108417,8.464,24,June,Spring
37,0,84.14,210.0975233,8.464,25,June,Spring
37,0,81.85,209.984205,8.36,26,July,Summer
37,0,81.74,209.8708867,8.36,27,July,Summer
37,0,84.43,209.8630532,8.36,28,July,Summer
37,0,82.6,209.9958663,8.36,29,July,Summer
37,0,81.88,210.1286794,8.36,30,July,Summer
37,0,85.49,210.2614925,8.36,31,August,Summer
37,0,86.06,210.3943056,8.36,32,August,Summer
37,0,85.54,210.3617581,8.36,33,August,Summer
37,0,84.62,210.3292106,8.36,34,August,Summer
37,0,82.29,210.2966631,8.36,35,September,Summer
37,1,80.58,210.2641156,8.36,36,September,Summer
37,0,82.1,210.2924504,8.36,37,September,Summer
37,0,79.17,210.3664469,8.36,38,September,Summer
37,0,74.66,210.4404433,8.476,39,October,Fall
37,0,66.34,210.5144398,8.476,40,October,Fall
37,0,71.57,210.5805944,8.476,41,October,Fall
37,0,72.24,210.6271444,8.476,42,October,Fall
37,0,76.22,210.6736944,8.476,43,October,Fall
37,0,62.72,210.7202444,8.476,44,November,Fall
37,0,61.97,210.7667944,8.476,45,November,Fall
37,0,56.73,210.65429,8.476,46,November,Fall
37,1,67.73,210.5152765,8.476,47,November,Fall
37,0,54.44,210.376263,8.476,48,December,Fall
37,0,51.83,210.2372494,8.476,49,December,Fall
37,0,56.73,210.1787224,8.476,50,December,Fall
37,0,59.1,210.1805602,8.476,51,December,Fall
37,1,52.88,210.182398,8.476,52,December,Fall
37,0,54.11,210.1842358,8.395,1,January,Winter
37,0,42.87,210.2379731,8.395,2,January,Winter
37,0,51.18,210.6031072,8.395,3,January,Winter
37,0,48.74,210.9682412,8.395,4,January,Winter
37,0,46.68,211.3333753,8.395,5,February,Winter
37,1,41.16,211.6985093,8.395,6,February,Winter
37,0,57.48,212.0063522,8.395,7,February,Winter
37,0,67.73,212.2912786,8.395,8,February,Winter
37,0,64.55,212.576205,8.395,9,March,Winter
37,0,59.15,212.8611313,8.395,10,March,Winter
37,0,64.9,213.1096787,8.395,11,March,Winter
37,0,71.07,213.3436744,8.395,12,March,Winter
37,0,67.31,213.5776701,8.3,13,April,Spring
37,0,69.39,213.8116658,8.3,14,April,Spring
37,0,73.25,214.026217,8.3,15,April,Spring
37,0,74.57,214.1921572,8.3,16,April,Spring
37,0,76.1,214.3580974,8.3,17,April,Spring
37,0,69.56,214.5240376,8.3,18,May,Spring
37,0,76.73,214.6899778,8.3,19,May,Spring
37,0,73.02,214.465412,8.3,20,May,Spring
37,0,81.28,214.2408462,8.3,21,May,Spring
37,0,82.96,214.0162805,8.3,22,June,Spring
37,0,82.41,213.7917147,8.3,23,June,Spring
37,0,84.43,213.7481256,8.3,24,June,Spring
37,0,83.95,213.8402689,8.3,25,June,Spring
37,0,85.33,213.9324122,8.177,26,July,Summer
37,0,84.71,214.0245556,8.177,27,July,Summer
37,0,85.63,214.1083654,8.177,28,July,Summer
37,0,83.31,214.1713416,8.177,29,July,Summer
37,0,84.99,214.2343177,8.177,30,July,Summer
